Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
10562,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10563,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10564,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10565,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10566,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10567,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10568,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10569,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10570,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10571,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10572,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10573,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10574,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10575,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10576,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10577,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10578,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10579,3/22/2020 22:00,Utah,US,3/22/2020 23:45,0,0,0
10580,3/22/2020 22:00,Vermont,US,3/22/2020 23:45,0,0,0
10581,3/22/2020 22:00,Vermont,US,3/22/2020 23:45,0,0,0
10582,3/22/2020 22:00,Vermont,US,3/22/2020 23:45,0,0,0
10583,3/22/2020 22:00,Vermont,US,3/22/2020 23:45,0,0,0
10584,3/22/2020 22:00,Vermont,US,3/22/2020 23:45,0,0,0
10585,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10586,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10587,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10588,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10589,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10590,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10591,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10592,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10593,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10594,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10595,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10596,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10597,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10598,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10599,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10600,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10601,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10602,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10603,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10604,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10605,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10606,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10607,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10608,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10609,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10610,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10611,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10612,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10613,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10614,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10615,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10616,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10617,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10618,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10619,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10620,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10621,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10622,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10623,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10624,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10625,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10626,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10627,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10628,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10629,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10630,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10631,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10632,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10633,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10634,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10635,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10636,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10637,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10638,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10639,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10640,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10641,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10642,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10643,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10644,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10645,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10646,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10647,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10648,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10649,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10650,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10651,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10652,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10653,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10654,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10655,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10656,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10657,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10658,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10659,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10660,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10661,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10662,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10663,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10664,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10665,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10666,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10667,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10668,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10669,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10670,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10671,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10672,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10673,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10674,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10675,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10676,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10677,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10678,3/22/2020 22:00,Virginia,US,3/22/2020 23:45,0,0,0
10679,3/22/2020 22:00,Washington,US,3/22/2020 23:45,0,0,0
10680,3/22/2020 22:00,Washington,US,3/22/2020 23:45,0,0,0
10681,3/22/2020 22:00,Washington,US,3/22/2020 23:45,0,0,0
10682,3/22/2020 22:00,Washington,US,3/22/2020 23:45,0,0,0
10683,3/22/2020 22:00,Washington,US,3/22/2020 23:45,0,0,0
10684,3/22/2020 22:00,Washington,US,3/22/2020 23:45,0,0,0
10685,3/22/2020 22:00,Washington,US,3/22/2020 23:45,0,0,0
10686,3/22/2020 22:00,Washington,US,3/22/2020 23:45,0,0,0
10687,3/22/2020 22:00,Washington,US,3/22/2020 23:45,0,0,0
10688,3/22/2020 22:00,Washington,US,3/22/2020 23:45,0,0,0
10689,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10690,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10691,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10692,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10693,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10694,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10695,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10696,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10697,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10698,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10699,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10700,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10701,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10702,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10703,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10704,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10705,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10706,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10707,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10708,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10709,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10710,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10711,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10712,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10713,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10714,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10715,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10716,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10717,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10718,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10719,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10720,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10721,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10722,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10723,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10724,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10725,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10726,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10727,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10728,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10729,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10730,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10731,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10732,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10733,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10734,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10735,3/22/2020 22:00,West Virginia,US,3/22/2020 23:45,0,0,0
10736,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10737,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10738,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10739,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10740,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10741,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10742,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10743,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10744,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10745,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10746,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10747,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10748,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10749,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10750,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10751,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10752,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10753,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10754,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10755,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10756,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10757,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10758,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10759,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10760,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10761,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10762,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10763,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10764,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10765,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10766,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10767,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10768,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10769,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10770,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10771,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10772,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10773,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10774,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10775,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10776,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10777,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10778,3/22/2020 22:00,Wisconsin,US,3/22/2020 23:45,0,0,0
10779,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10780,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10781,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10782,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10783,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10784,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10785,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10786,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10787,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10788,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10789,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10790,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10791,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10792,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10793,3/22/2020 22:00,Wyoming,US,3/22/2020 23:45,0,0,0
10794,3/22/2020 22:00,American Samoa,US,3/22/2020 23:45,0,0,0
10795,3/22/2020 22:00,Northern Mariana Islands,US,3/22/2020 23:45,0,0,0
10796,3/22/2020 22:00,Ontario,Canada,3/22/2020 23:48,425,5,0
10797,3/22/2020 22:00,British Columbia,Canada,3/22/2020 23:48,424,10,0
10798,3/22/2020 22:00,Alberta,Canada,3/22/2020 23:48,259,1,0
10799,3/22/2020 22:00,Quebec,Canada,3/22/2020 23:48,219,4,0
10800,3/22/2020 22:00,Saskatchewan,Canada,3/22/2020 23:48,52,0,0
10801,3/22/2020 22:00,Nova Scotia,Canada,3/22/2020 23:48,28,0,0
10802,3/22/2020 22:00,Manitoba,Canada,3/22/2020 23:48,20,0,0
10803,3/22/2020 22:00,New Brunswick,Canada,3/22/2020 23:48,17,0,0
10804,3/22/2020 22:00,Grand Princess,Canada,3/22/2020 23:48,13,0,0
10805,3/22/2020 22:00,Newfoundland and Labrador,Canada,3/22/2020 23:48,9,0,0
10806,3/22/2020 22:00,Prince Edward Island,Canada,3/22/2020 23:48,3,0,0
10807,3/22/2020 22:00,Northwest Territories,Canada,3/22/2020 23:48,1,0,0
10808,3/22/2020 22:00,Diamond Princess,Canada,3/22/2020 23:48,0,1,0
10809,3/22/2020 22:00,New South Wales,Australia,3/22/2020 23:48,669,6,4
10810,3/22/2020 22:00,Victoria,Australia,3/22/2020 23:48,296,0,70
10811,3/22/2020 22:00,Queensland,Australia,3/22/2020 23:48,259,0,8
10812,3/22/2020 22:00,Western Australia,Australia,3/22/2020 23:48,120,1,1
10813,3/22/2020 22:00,South Australia,Australia,3/22/2020 23:48,100,0,6
10814,3/22/2020 22:00,Tasmania,Australia,3/22/2020 23:48,22,0,3
10815,3/22/2020 22:00,Australian Capital Territory,Australia,3/22/2020 23:48,19,0,0
10816,3/22/2020 22:00,Northern Territory,Australia,3/22/2020 23:48,5,0,0
10817,3/22/2020 22:00,External territories,Australia,3/22/2020 23:48,0,0,0
10818,3/22/2020 22:00,Jervis Bay Territory,Australia,3/22/2020 23:48,0,0,0
10819,3/22/2020 22:00,Macau,China,3/22/2020 14:23,20,0,10
10820,3/22/2020 22:00,Gansu,China,3/22/2020 14:23,136,2,114
10821,3/22/2020 22:00,Chongqing,China,3/22/2020 10:52,577,6,570
10822,3/22/2020 22:00,Hubei,China,3/22/2020 9:33,67800,3144,59433
10823,3/22/2020 22:00,Hong Kong,China,3/22/2020 9:33,317,4,100
10824,3/22/2020 22:00,,Taiwan,3/22/2020 8:11,169,2,28
10825,3/22/2020 22:00,Shandong,China,3/22/2020 8:10,766,7,750
10826,3/22/2020 22:00,Beijing,China,3/22/2020 7:20,514,8,400
10827,3/22/2020 22:00,Shanghai,China,3/22/2020 7:20,394,4,328
10828,3/22/2020 22:00,Jiangxi,China,3/22/2020 7:20,936,1,934
10829,3/22/2020 22:00,Guangdong,China,3/22/2020 7:20,1407,8,1329
10830,3/22/2020 22:00,Sichuan,China,3/22/2020 7:20,543,3,536
10831,3/22/2020 22:00,Fujian,China,3/22/2020 7:20,307,1,295
10832,3/22/2020 22:00,Hebei,China,3/22/2020 7:20,319,6,310
10833,3/22/2020 22:00,Heilongjiang,China,3/22/2020 7:20,484,13,466
10834,3/22/2020 22:00,Liaoning,China,3/22/2020 7:20,126,2,124
10835,3/22/2020 22:00,Jiangsu,China,3/22/2020 7:20,633,0,631
10836,3/22/2020 22:00,Zhejiang,China,3/22/2020 7:20,1237,1,1219
10837,3/22/2020 22:00,Shaanxi,China,3/21/2020 2:03,248,3,239
10838,3/22/2020 22:00,Tianjin,China,3/20/2020 4:33,137,3,133
10839,3/22/2020 22:00,Guangxi,China,3/20/2020 4:33,254,2,250
10840,3/22/2020 22:00,Inner Mongolia,China,3/19/2020 0:16,75,1,74
10841,3/22/2020 22:00,Guizhou,China,3/18/2020 1:37,146,2,144
10842,3/22/2020 22:00,Yunnan,China,3/16/2020 23:37,176,2,172
10843,3/22/2020 22:00,Hainan,China,3/16/2020 13:49,168,6,161
10844,3/22/2020 22:00,Ningxia,China,3/16/2020 8:47,75,0,75
10845,3/22/2020 22:00,Henan,China,3/14/2020 9:49,1273,22,1250
10846,3/22/2020 22:00,Hunan,China,3/14/2020 8:25,1018,4,1014
10847,3/22/2020 22:00,Shanxi,China,3/13/2020 8:56,133,0,133
10848,3/22/2020 22:00,Jilin,China,3/12/2020 12:54,93,1,92
10849,3/22/2020 22:00,Xinjiang,China,3/8/2020 5:31,76,3,73
10850,3/22/2020 22:00,Anhui,China,3/8/2020 5:19,990,6,984
10851,3/22/2020 22:00,Tibet,China,2/23/2020 11:19,1,0,1
10852,3/22/2020 22:00,Qinghai,China,2/23/2020 11:19,18,0,18
10853,3/22/2020 22:00,,Italy,3/22/2020 23:45,59138,5476,7024
10854,3/22/2020 22:00,,Spain,3/22/2020 23:45,28603,1756,2125
10855,3/22/2020 22:00,,Germany,3/22/2020 23:45,24873,94,266
10856,3/22/2020 22:00,,Iran,3/22/2020 23:45,21638,1685,7635
10857,3/22/2020 22:00,,France,3/22/2020 23:45,16018,674,2200
10858,3/22/2020 22:00,,"Korea, South",3/22/2020 23:45,8897,104,2909
10859,3/22/2020 22:00,,Switzerland,3/22/2020 23:45,7474,98,131
10860,3/22/2020 22:00,,United Kingdom,3/22/2020 23:45,5683,281,93
10861,3/22/2020 22:00,,Netherlands,3/22/2020 23:45,4204,179,2
10862,3/22/2020 22:00,,Austria,3/22/2020 23:45,3580,16,9
10863,3/22/2020 22:00,,Belgium,3/22/2020 23:45,3401,75,263
10864,3/22/2020 22:00,,Norway,3/22/2020 23:45,2263,7,6
10865,3/22/2020 22:00,,Sweden,3/22/2020 23:45,1931,21,16
10866,3/22/2020 22:00,,Portugal,3/22/2020 23:45,1600,14,5
10867,3/22/2020 22:00,,Brazil,3/22/2020 23:45,1546,25,2
10868,3/22/2020 22:00,,Denmark,3/22/2020 23:45,1395,13,1
10869,3/22/2020 22:00,,Malaysia,3/22/2020 23:45,1306,10,139
10870,3/22/2020 22:00,,Turkey,3/22/2020 23:45,1236,30,0
10871,3/22/2020 22:00,,Czechia,3/22/2020 23:45,1120,1,6
10872,3/22/2020 22:00,,Japan,3/22/2020 23:45,1086,36,235
10873,3/22/2020 22:00,,Israel,3/22/2020 23:45,1071,1,37
10874,3/22/2020 22:00,,Ireland,3/22/2020 23:45,906,4,5
10875,3/22/2020 22:00,,Luxembourg,3/22/2020 23:45,798,8,6
10876,3/22/2020 22:00,,Ecuador,3/22/2020 23:45,789,14,3
10877,3/22/2020 22:00,,Pakistan,3/22/2020 23:45,776,4,13
10878,3/22/2020 22:00,Diamond Princess,Cruise Ship,3/22/2020 23:45,712,8,567
10879,3/22/2020 22:00,,Poland,3/22/2020 23:45,634,7,13
10880,3/22/2020 22:00,,Chile,3/22/2020 23:45,632,1,8
10881,3/22/2020 22:00,,Finland,3/22/2020 23:45,626,1,10
10882,3/22/2020 22:00,,Greece,3/22/2020 23:45,624,15,19
10883,3/22/2020 22:00,,Thailand,3/22/2020 23:45,599,1,44
10884,3/22/2020 22:00,,Iceland,3/22/2020 23:45,568,1,5
10885,3/22/2020 22:00,,Indonesia,3/22/2020 23:45,514,48,29
10886,3/22/2020 22:00,,Saudi Arabia,3/22/2020 23:45,511,0,17
10887,3/22/2020 22:00,,Qatar,3/22/2020 23:45,494,0,33
10888,3/22/2020 22:00,,Singapore,3/22/2020 23:45,455,2,144
10889,3/22/2020 22:00,,Romania,3/22/2020 23:45,433,3,64
10890,3/22/2020 22:00,,Slovenia,3/22/2020 23:45,414,2,0
10891,3/22/2020 22:00,,India,3/22/2020 23:45,396,7,24
10892,3/22/2020 22:00,,Philippines,3/22/2020 23:45,380,25,15
10893,3/22/2020 22:00,,Russia,3/22/2020 23:45,367,1,16
10894,3/22/2020 22:00,,Peru,3/22/2020 23:45,363,5,1
10895,3/22/2020 22:00,,Bahrain,3/22/2020 23:45,334,2,149
10896,3/22/2020 22:00,,Egypt,3/22/2020 23:45,327,14,56
10897,3/22/2020 22:00,,Estonia,3/22/2020 23:45,326,0,4
10898,3/22/2020 22:00,,Panama,3/22/2020 23:45,313,3,1
10899,3/22/2020 22:00,,South Africa,3/22/2020 23:45,274,0,2
10900,3/22/2020 22:00,,Argentina,3/22/2020 23:45,266,4,27
10901,3/22/2020 22:00,,Croatia,3/22/2020 23:45,254,1,5
10902,3/22/2020 22:00,,Mexico,3/22/2020 23:45,251,2,4
10903,3/22/2020 22:00,,Lebanon,3/22/2020 23:45,248,4,8
10904,3/22/2020 22:00,,Iraq,3/22/2020 23:45,233,20,57
10905,3/22/2020 22:00,,Colombia,3/22/2020 23:45,231,2,3
10906,3/22/2020 22:00,,Serbia,3/22/2020 23:45,222,2,2
10907,3/22/2020 22:00,,Dominican Republic,3/22/2020 23:45,202,3,0
10908,3/22/2020 22:00,,Algeria,3/22/2020 23:45,201,17,65
10909,3/22/2020 22:00,,Armenia,3/22/2020 23:45,194,0,2
10910,3/22/2020 22:00,,Kuwait,3/22/2020 23:45,188,0,30
10911,3/22/2020 22:00,,Bulgaria,3/22/2020 23:45,187,3,3
10912,3/22/2020 22:00,,Slovakia,3/22/2020 23:45,185,0,7
10913,3/22/2020 22:00,,San Marino,3/22/2020 23:45,175,20,4
10914,3/22/2020 22:00,,United Arab Emirates,3/22/2020 23:45,153,2,38
10915,3/22/2020 22:00,,Latvia,3/22/2020 23:45,139,0,1
10916,3/22/2020 22:00,,Uruguay,3/22/2020 23:45,135,0,0
10917,3/22/2020 22:00,,Costa Rica,3/22/2020 23:45,134,2,2
10918,3/22/2020 22:00,,Hungary,3/22/2020 23:45,131,6,16
10919,3/22/2020 22:00,,Lithuania,3/22/2020 23:45,129,1,1
10920,3/22/2020 22:00,,Bosnia and Herzegovina,3/22/2020 23:45,126,1,2
10921,3/22/2020 22:00,,Morocco,3/22/2020 23:45,115,4,3
